playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
174,38.0,38.0,25.513157894736842,7.5,1.1,1.8,63.2%,1.5,3.9,38.8%,0.7,0.9,82.4%,1.6,3.2,4.8,1.0,0.7,0.4,0.2,0.2,2.6,1.6,9.5,012613,"JANTUNEN, MIKAEL",24,https://media-cdn.incrowdsports.com/3f5cf3e4-2b6c-4c35-bbaa-631d721c701c.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
175,51.0,26.0,20.105555555555558,8.9,2.6,4.6,56.5%,0.9,2.4,36.1%,1.1,1.4,78.3%,0.7,2.1,2.7,3.0,1.1,1.9,0.2,0.1,2.5,1.9,9.5,012742,"DOZIER JR, PERRY",28,https://media-cdn.incrowdsports.com/484125c6-428b-4750-ab55-1878984ed4f5.png,PAR;IST,PAR;EFS,Partizan Mozzart Bet Belgrade;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png;https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png
176,28.0,20.0,16.336309523809526,8.4,3.3,5.5,60.4%,0.0,0.1,0%,1.8,2.5,72.5%,1.6,3.0,4.6,0.6,0.8,1.7,0.1,0.2,2.6,2.5,9.6,013386,"McCORMACK, DAVID",25,https://media-cdn.incrowdsports.com/d985044f-d253-4233-9789-930d15ff22e4.png,BER;MIL,BER;EA7,ALBA Berlin;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
177,32.0,23.0,20.525520833333335,8.2,3.1,5.7,53.8%,0.2,0.8,28%,1.4,1.9,71%,1.3,3.4,4.7,1.7,0.7,1.4,0.2,0.3,2.5,2.2,9.6,003960,"INGLIS, DAMIEN",28,https://media-cdn.incrowdsports.com/d3a3524b-3710-4ede-b9b0-d32178fd6fa6.png,PAM,VBC,Valencia Basket,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png
178,29.0,7.0,22.227586206896554,10.4,2.8,4.6,60.6%,1.3,3.7,34.3%,1.1,1.3,81.6%,1.0,2.9,3.9,1.2,0.4,0.9,0.0,0.3,1.8,1.3,9.7,012729,"SCOTT, MIKE",35,https://media-cdn.incrowdsports.com/342d883b-4568-498a-add4-501f6a74fa29.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
179,74.0,73.0,25.811936936936934,8.1,1.7,3.3,51.4%,1.2,3.0,41.8%,1.0,1.5,64.9%,1.1,2.9,3.9,2.5,0.8,1.5,0.1,0.3,2.0,2.0,9.9,004866,"KALINIC, NIKOLA",33,https://media-cdn.incrowdsports.com/3aba038c-6bc8-48fa-b79b-77c42bb3f341.png,BAR;RED,BAR;CZV,FC Barcelona;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
180,60.0,10.0,17.74222222222222,8.5,3.3,5.6,58.7%,0.1,0.3,33.3%,1.5,2.4,62.6%,1.6,1.9,3.5,1.0,0.7,1.0,0.4,0.4,2.0,2.6,9.9,011214,"RIVERO, JASIEL",31,https://media-cdn.incrowdsports.com/c82cce72-9c65-453a-bd47-efe9c757dad5.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
181,64.0,26.0,19.430989583333332,8.5,2.8,5.1,55.9%,0.6,1.7,33%,1.2,1.5,80.6%,0.6,1.7,2.3,3.6,0.6,1.8,0.0,0.2,1.5,2.0,9.9,007519,"JOKUBAITIS, ROKAS",24,https://media-cdn.incrowdsports.com/14dcf6c1-2b5d-40fe-98d5-d6a38a8b9ba2.png,BAR;TEL,BAR;MTA,FC Barcelona;Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
182,56.0,21.0,16.473809523809525,7.7,3.0,4.8,61.3%,0.0,0.1,33.3%,1.8,2.6,68.1%,1.6,2.4,4.0,1.4,0.5,1.1,0.2,0.3,2.2,2.6,10.1,002553,"MITROVIC, LUKA",31,https://media-cdn.incrowdsports.com/a68d0c8a-9eb6-4474-962c-16864ab255db.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
183,68.0,38.0,24.049019607843135,7.2,1.0,1.7,56.4%,1.6,3.8,41.2%,0.6,0.8,77.4%,1.1,2.6,3.7,3.5,1.1,1.2,0.1,0.1,2.4,1.4,10.1,010391,"WEILER-BABB, NICK",29,https://media-cdn.incrowdsports.com/75f0d7e3-ca21-49db-8c77-f6e5ac98c2b5.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
184,63.0,51.0,25.007407407407406,11.9,2.3,4.5,52.1%,2.0,4.8,41.1%,1.3,1.3,92.9%,0.7,2.4,3.1,2.2,0.8,1.7,0.2,0.5,2.1,1.3,10.2,012720,"BROWN, STERLING",29,https://media-cdn.incrowdsports.com/480c3017-7a86-42e5-a480-bfbde5207644.png,BER;PAR,BER;PAR,ALBA Berlin;Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
185,33.0,13.0,22.195959595959597,9.7,2.5,3.7,65.9%,1.3,4.2,31.9%,0.8,1.2,68.4%,1.2,3.0,4.2,1.7,0.7,1.1,0.8,0.3,2.9,1.8,10.2,010444,"COSTELLO, MATTHEW",30,https://media-cdn.incrowdsports.com/cca68c8b-f1c3-4502-bb2f-f84e76c4a6ee.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
186,60.0,7.0,16.176944444444445,8.2,3.4,4.8,70.5%,0.0,0.0,0%,1.4,2.2,65.4%,1.9,2.2,4.0,0.5,0.4,1.0,1.0,0.3,2.4,2.0,10.3,012788,"OTURU, DAN",25,https://media-cdn.incrowdsports.com/93f25258-b999-4a4f-943c-09dc8a64d000.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png
187,76.0,49.0,22.110087719298246,9.8,2.6,5.4,47.7%,1.1,3.3,34.1%,1.2,1.5,83.9%,0.5,1.9,2.4,4.4,0.9,1.9,0.1,0.2,1.6,1.9,10.4,009622,"BROWN, LORENZO",34,https://media-cdn.incrowdsports.com/6094f620-9518-4136-a1a1-06b77c6ee708.png,TEL;PAN,MTA;PAO,Maccabi Rapyd Tel Aviv;Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
188,79.0,75.0,23.519409282700423,9.7,2.5,4.7,52.4%,1.1,3.0,37.5%,1.3,1.8,75.7%,1.3,3.1,4.4,0.5,0.9,0.7,0.3,0.2,1.8,1.8,10.5,009783,"COLSON, BONZIE",28,https://media-cdn.incrowdsports.com/8ac181cc-9967-4cd4-839e-7bc6b4bfcb4a.png,TEL;ULK,MTA;FBB,Maccabi Rapyd Tel Aviv;Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
189,25.0,18.0,25.840666666666667,8.4,2.2,4.2,52.4%,1.0,2.8,35.7%,1.0,1.6,61%,1.8,4.4,6.2,1.4,1.2,1.6,1.1,0.3,2.6,1.2,10.5,013405,"ROBERSON, ANDRE",33,https://media-cdn.incrowdsports.com/68eba4db-c8c0-4aea-9fa9-5c1801e30108.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
190,27.0,19.0,19.386419753086418,9.4,2.6,3.7,70%,0.9,1.7,50%,1.7,2.3,72.6%,1.4,2.6,4.0,0.2,0.6,1.3,0.7,0.1,2.7,2.3,10.5,012096,"CABOCLO, BRUNO",28,https://media-cdn.incrowdsports.com/3d66cd91-5c2b-4aee-aa8a-11c071be7ce3.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
191,78.0,70.0,24.367735042735042,6.5,1.6,3.1,50.8%,0.8,2.2,35.8%,0.9,1.3,70.3%,0.7,3.1,3.8,4.6,1.0,1.6,0.1,0.1,2.2,1.8,10.5,002939,"SATORANSKY, TOMAS",33,https://media-cdn.incrowdsports.com/c4c76984-2a5b-458e-b9fa-6b7969bb5bf7.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
192,38.0,0.0,19.967543859649123,15.1,2.4,4.9,48.9%,2.5,7.4,34.3%,2.7,3.1,85.7%,0.5,1.6,2.1,1.3,0.6,1.5,0.0,0.3,1.8,2.9,10.6,012640,"HIFI, NADIR",22,https://media-cdn.incrowdsports.com/097b8fc2-a7ee-4009-94ed-ba04f794b721.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
193,73.0,34.0,21.75159817351598,10.0,2.0,3.4,58.2%,1.2,3.5,36%,2.2,2.5,89.1%,0.4,2.2,2.5,2.8,0.8,1.7,0.0,0.2,2.3,2.8,10.7,004004,"GUDURIC, MARKO",29,https://media-cdn.incrowdsports.com/b3bbf0b0-eb5a-4986-8231-a1433ff07508.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
194,74.0,57.0,26.165315315315315,10.1,2.4,4.5,53%,1.3,3.4,38.8%,1.4,1.7,81.9%,0.6,1.4,2.0,3.7,1.0,1.4,0.5,0.3,2.2,1.8,10.7,011078,"THOMPSON, DARIUS",29,https://media-cdn.incrowdsports.com/569effee-e3b6-442e-8f83-73e4321c7de8.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png
195,57.0,26.0,20.287134502923976,11.9,2.3,4.4,52.6%,1.8,4.5,40.1%,1.8,2.2,84.7%,0.3,1.3,1.7,2.7,0.5,1.5,0.1,0.3,1.9,2.7,10.8,000848,"NEDOVIC, NEMANJA",33,https://media-cdn.incrowdsports.com/8c0414fc-8bc0-49ad-b14b-31c1db32e9d0.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
196,82.0,66.0,27.226016260162602,8.6,1.7,3.3,52.2%,1.2,2.8,42.3%,1.6,1.8,85.4%,0.4,1.8,2.2,3.3,1.2,0.9,0.1,0.1,2.2,2.1,10.8,011204,"GRANT, JERIAN",32,https://media-cdn.incrowdsports.com/3011c0c9-43b3-48ac-8277-e4f8f59b6c08.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
197,61.0,26.0,21.733060109289617,10.4,1.6,3.2,50%,1.6,4.5,34.8%,2.4,2.7,89.8%,0.5,1.7,2.2,3.2,1.1,2.1,0.0,0.3,1.9,2.8,10.8,011224,"NAPIER, SHABAZZ",33,https://media-cdn.incrowdsports.com/94995977-a6a1-4a20-8926-04c11757b6f1.png,RED;MIL;MUN,CZV;EA7;BAY,Crvena Zvezda Meridianbet Belgrade;EA7 Emporio Armani Milan;FC Bayern Munich,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
198,59.0,51.0,25.3545197740113,10.1,1.5,3.9,39%,1.7,4.8,34.7%,2.0,2.2,90.1%,0.2,1.5,1.7,4.5,1.3,1.6,0.0,0.4,1.6,2.6,10.8,011225,"LEE, PARIS",29,https://media-cdn.incrowdsports.com/05e68cf9-0a9c-4f03-a465-b109bea28982.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
199,57.0,28.0,18.396198830409354,9.4,3.2,5.2,62.9%,0.6,1.6,40.7%,0.9,1.3,69.7%,1.7,3.3,5.0,0.9,0.3,1.4,0.9,0.2,2.4,1.6,10.8,003583,"IBAKA, SERGE",35,https://media-cdn.incrowdsports.com/748b5640-038f-4608-90f1-2bdf439b3f4c.png,MUN;MAD,BAY;RMB,FC Bayern Munich;Real Madrid,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
200,71.0,66.0,19.9981220657277,6.5,2.8,3.7,76.5%,0.0,0.0,0%,0.9,2.1,42.7%,1.4,2.4,3.8,2.2,0.2,1.0,1.0,0.1,2.1,2.5,10.9,008811,"FALL, MOUSTAPHA",32,https://media-cdn.incrowdsports.com/691e5b14-6518-4067-8343-013b90f2fd3f.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
201,32.0,11.0,19.897395833333334,9.8,3.5,6.4,54.9%,0.5,1.9,26.7%,1.3,2.0,66.7%,2.1,4.4,6.5,2.4,0.6,2.4,0.5,0.3,2.8,1.7,10.9,012604,"WILLIAMS, TREVION",24,https://media-cdn.incrowdsports.com/c5b78751-dd19-44d1-9806-0837603bde94.png,BER;TEL,BER;MTA,ALBA Berlin;Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
202,72.0,20.0,17.342592592592595,6.7,2.6,3.6,72.7%,0.0,0.0,0%,1.4,2.2,65.8%,1.6,2.8,4.4,0.6,0.5,0.5,0.8,0.1,1.7,2.1,11.0,011196,"HALL, DONTA",27,https://media-cdn.incrowdsports.com/6010eeec-accb-4644-8b7c-a9fd981dad19.png,MCO;BAS,ASM;BKN,AS Monaco;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
203,77.0,58.0,25.62965367965368,12.2,3.0,5.5,53.6%,1.6,4.3,38.2%,1.4,1.8,77.9%,1.0,3.1,4.1,1.2,0.7,1.3,0.3,0.2,1.9,1.6,11.0,012745,"PARKER, JABARI",29,https://media-cdn.incrowdsports.com/0b469685-9de3-4a1f-b7bb-ffe75d1a9163.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
204,71.0,34.0,22.554694835680753,7.5,1.5,2.8,55.3%,1.1,3.0,37.4%,1.0,1.5,67.9%,1.3,4.1,5.5,1.0,0.8,0.7,0.3,0.2,1.2,1.8,11.1,012712,"HERNANGOMEZ, JUANCHO",29,https://media-cdn.incrowdsports.com/cdf4d0c7-5fa8-4d47-9453-723b07acc3c7.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
205,38.0,38.0,26.346929824561403,11.0,2.2,3.7,58.9%,1.7,5.1,33.2%,1.6,2.1,75.9%,1.1,3.9,4.9,1.3,0.9,1.0,0.2,0.3,2.6,2.3,11.3,012610,"WARD, TYSON",27,https://media-cdn.incrowdsports.com/61069904-5d06-40a8-9ee9-ab296c388b64.png,PRS,PBB,Paris Basketball,https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
206,61.0,35.0,20.389071038251366,10.9,3.4,6.4,52.8%,0.8,1.9,41.2%,1.8,2.6,70%,1.0,2.7,3.7,1.7,0.9,1.7,0.5,0.3,2.6,3.2,11.4,007870,"DAVIES, BRANDON",33,https://media-cdn.incrowdsports.com/81408ad9-aed4-4316-8d83-7f2f4eada6cf.png,PAM;PAR,VBC;PAR,Valencia Basket;Partizan Mozzart Bet Belgrade,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
207,34.0,28.0,24.780882352941177,9.7,3.2,6.1,52.2%,0.6,1.7,32.8%,1.6,1.9,81.8%,0.4,2.4,2.8,4.7,0.8,1.9,0.2,0.5,1.9,2.2,11.6,013367,"FORREST, TRENT",26,https://media-cdn.incrowdsports.com/2258a1a6-ef61-4594-a6c6-7c07e2afbd60.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
208,80.0,44.0,20.933541666666667,10.6,2.2,3.8,57.4%,1.5,2.9,53%,1.7,1.8,90.5%,1.1,2.6,3.7,1.2,0.4,0.9,0.1,0.3,1.9,2.0,11.7,008829,"PETERS, ALEC",29,https://media-cdn.incrowdsports.com/415ba270-d601-4231-b0c8-e5a66d318117.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
209,72.0,12.0,24.993518518518517,11.7,2.8,5.6,49.5%,1.2,3.4,34%,2.7,3.2,85.3%,0.2,2.0,2.2,3.6,0.9,1.8,0.1,0.2,2.1,2.9,11.8,011212,"OKOBO, ELIE",27,https://media-cdn.incrowdsports.com/2383a124-8ef4-4332-80e6-2205022f82e9.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
210,72.0,10.0,16.047453703703706,9.7,3.6,6.0,60%,0.1,0.2,33.3%,2.3,3.3,69.5%,1.7,2.8,4.5,0.5,0.5,1.3,0.3,0.2,1.8,3.3,11.8,003196,"HERNANGOMEZ, WILLY",30,https://media-cdn.incrowdsports.com/a2cfd3c3-b886-48ab-a783-67513f66faf1.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
210,24.0,2.0,20.038194444444446,11.0,3.7,5.9,62.4%,0.8,2.3,36.4%,1.1,1.5,75%,1.0,3.8,4.8,1.0,0.6,1.7,0.6,0.2,2.0,1.8,11.8,013379,"METU, CHIMEZIE",27,https://media-cdn.incrowdsports.com/987ca277-8334-4862-a166-c8dd1a20ad4b.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
212,54.0,13.0,18.30246913580247,10.2,3.3,5.6,58.9%,0.4,1.3,27.1%,2.6,3.7,70%,1.2,2.9,4.1,1.2,0.6,1.0,0.5,0.3,2.1,3.1,11.9,011194,"PETRUSEV, FILIP",24,https://media-cdn.incrowdsports.com/7f05aaaf-31e4-47a1-acd2-6347627a537d.png,OLY;RED,OLY;CZV,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
213,73.0,43.0,26.761415525114153,11.1,3.3,5.7,56.8%,1.0,2.3,41.2%,1.7,2.3,71.6%,1.3,2.8,4.1,1.7,1.1,1.2,0.3,0.4,2.8,2.6,12.0,011226,"DIALLO, ALPHA",27,https://media-cdn.incrowdsports.com/b80081ad-c850-47c6-9b59-132e98bbaf5b.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
214,37.0,26.0,22.64144144144144,12.0,1.9,3.3,56.1%,2.2,5.6,39.7%,1.6,2.1,76.3%,0.5,1.4,1.9,4.9,0.5,2.2,0.0,0.3,2.3,2.8,12.0,006435,"LAPROVITTOLA, NICOLAS",34,https://media-cdn.incrowdsports.com/4d4c3cab-382d-4c79-a6dd-8994acdd821e.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
215,65.0,58.0,24.716410256410256,10.4,3.0,5.3,56.4%,0.8,2.6,30.2%,2.0,2.5,79.3%,1.0,2.9,3.8,3.3,0.8,1.8,0.4,0.2,2.8,2.8,12.0,009549,"CORDINIER, ISAIA",28,https://media-cdn.incrowdsports.com/e3fac696-389b-4586-8dac-0ecf02251464.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
216,33.0,33.0,27.725757575757576,12.0,3.2,6.7,48.2%,1.0,2.5,39%,2.6,2.8,91.5%,1.2,2.6,3.8,1.8,0.6,1.2,0.0,0.3,2.2,2.9,12.2,013382,"RANDOLPH, LEVI",32,https://media-cdn.incrowdsports.com/aea07f5d-99a0-4194-8a18-68d5a759e5ba.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
217,36.0,19.0,18.723148148148148,11.2,4.2,6.4,65.5%,0.0,0.1,25%,2.6,3.7,70.9%,1.9,2.2,4.2,1.1,0.2,2.0,0.2,0.2,3.2,4.1,12.2,011157,"MOTLEY, JOHNATHAN",28,https://media-cdn.incrowdsports.com/7018bc3a-7915-4c0a-aca8-63baa0264e46.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
218,42.0,18.0,24.14166666666667,12.7,1.2,2.7,42.6%,2.9,7.2,40.1%,1.7,1.9,87.5%,0.5,1.7,2.2,3.3,1.1,1.6,0.0,0.1,1.7,2.5,12.2,006661,"WILBEKIN, SCOTTIE",31,https://media-cdn.incrowdsports.com/dfcc2d01-1bfe-465a-81dd-f51457ff4287.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
219,33.0,27.0,21.975252525252525,9.0,3.8,5.6,68.1%,0.0,0.0,0%,1.4,2.4,57%,2.7,3.4,6.2,0.8,0.8,0.9,0.5,0.4,2.8,2.1,12.4,010545,"SAKO, NEAL",26,https://media-cdn.incrowdsports.com/b2bf2145-3598-4c59-816e-8bba61c4b4bd.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
220,69.0,61.0,25.86497584541063,16.0,3.3,6.5,50.8%,2.3,6.8,34.4%,2.4,2.6,91.1%,0.5,1.6,2.0,2.6,0.9,2.0,0.1,0.8,1.9,3.5,12.5,011987,"EDWARDS, CARSEN",26,https://media-cdn.incrowdsports.com/06c34b65-ca83-4e3e-8eda-b6c708dbccaf.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
221,74.0,70.0,27.553603603603605,9.9,3.0,5.6,53.5%,0.9,3.0,29.9%,1.2,1.7,70.3%,0.6,3.2,3.8,6.0,0.8,2.4,0.0,0.5,2.2,2.3,12.6,009048,"MILLER-MCINTYRE, CODI",30,https://media-cdn.incrowdsports.com/13f89e15-0622-4088-980d-a71fed39f12f.png,BAS;RED,BKN;CZV,Baskonia Vitoria-Gasteiz;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
222,37.0,36.0,25.791441441441442,16.1,2.9,5.7,50.7%,2.5,6.9,35.8%,2.9,4.0,73.5%,0.6,1.6,2.2,2.6,1.1,1.8,0.1,0.3,2.0,3.0,12.6,013380,"FOURNIER, EVAN",32,https://media-cdn.incrowdsports.com/eefac20f-c371-476e-8294-f052e98bf0f3.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
223,66.0,18.0,20.007575757575758,9.3,3.7,5.8,63.3%,0.0,0.0,0%,2.0,3.0,66.5%,2.3,2.8,5.1,1.0,0.9,1.2,0.5,0.3,2.6,3.0,12.7,011981,"JONES, TYRIQUE",27,https://media-cdn.incrowdsports.com/01ff430d-de44-400a-ab89-ce01b5bd6ef9.png,IST;PAR,EFS;PAR,Anadolu Efes Istanbul;Partizan Mozzart Bet Belgrade,https://media-cdn.cortextech.io/9a463aa2-ceb2-481c-9a95-1cddee0a248e.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
224,32.0,13.0,27.755729166666665,12.3,3.0,5.2,58.2%,1.4,3.2,43.3%,2.1,2.4,87%,0.8,2.4,3.2,2.6,0.6,1.6,0.1,0.2,1.8,2.1,13.0,007400,"NUNNALLY, JAMES",33,https://media-cdn.incrowdsports.com/e0743b50-f31d-4f3a-95a9-2c96603f4c5e.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
225,50.0,34.0,22.984666666666666,12.1,4.4,7.8,56.2%,0.5,1.5,35.1%,1.7,2.3,72.6%,1.7,3.4,5.1,1.5,0.4,1.5,0.2,0.7,1.9,2.9,13.1,004194,"LAUVERGNE, JOFFREY",33,https://media-cdn.incrowdsports.com/2c5d0d04-968c-4590-9924-d0e7a7b23110.png,ASV,ASV,LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
226,67.0,18.0,22.43681592039801,12.6,1.8,4.0,45.7%,2.0,5.7,34.7%,3.0,3.9,77.5%,0.5,1.7,2.2,3.9,0.8,2.1,0.2,0.3,1.7,4.3,13.2,007975,"FRANCISCO, SYLVAIN",27,https://media-cdn.incrowdsports.com/471953cb-7f06-42cc-8fec-0405eabb4029.png,MUN;ZAL,BAY;ZAL,FC Bayern Munich;Zalgiris Kaunas,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
