playerRanking,gamesPlayed,gamesStarted,minutesPlayed,pointsScored,twoPointersMade,twoPointersAttempted,twoPointersPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,offensiveRebounds,defensiveRebounds,totalRebounds,assists,steals,turnovers,blocks,blocksAgainst,foulsCommited,foulsDrawn,pir,player.code,player.name,player.age,player.imageUrl,player.team.code,player.team.tvCodes,player.team.name,player.team.imageUrl
96,76.0,30.0,19.4015350877193,9.9,2.1,3.9,52.7%,1.5,4.2,35.7%,1.2,1.6,80.5%,0.3,1.3,1.6,2.5,0.5,1.4,0.0,0.4,1.3,2.2,8.8,007032,"LO, MAODO",32,https://media-cdn.incrowdsports.com/9f7f2587-caaf-41fd-a2a2-3294355b7907.png,BER;MIL;PRS,BER;EA7;PBB,ALBA Berlin;EA7 Emporio Armani Milan;Paris Basketball,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.incrowdsports.com/a033e5b3-0de7-48a3-98d9-d9a4b9df1f39.png
97,72.0,13.0,18.205787037037037,8.5,0.7,1.6,44%,1.7,4.7,36.5%,1.9,2.3,85.3%,0.3,1.3,1.6,5.1,0.5,2.2,0.1,0.2,2.5,2.3,8.9,JDR,"TEODOSIC, MILOS",37,https://media-cdn.incrowdsports.com/ce7511eb-75b9-4f03-9836-56f4a52e971d.png,VIR;RED,VIR;CZV,Virtus Bologna;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
98,100.0,35.0,18.689333333333334,7.1,2.5,4.0,63.6%,0.5,1.1,46.2%,0.6,0.7,77%,1.2,2.8,4.0,0.7,0.4,0.8,1.1,0.1,2.0,0.9,9.0,005844,"PAPAGIANNIS, GEORGIOS",27,https://media-cdn.incrowdsports.com/cb807059-ac98-4f20-b7c5-88d7d6862d06.png,PAN;ULK;MCO,PAO;FBB;ASM,Panathinaikos AKTOR Athens;Fenerbahce Beko Istanbul;AS Monaco,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
99,55.0,46.0,20.973030303030303,7.7,2.7,5.0,53.1%,0.4,1.6,27%,1.1,1.6,70.1%,0.5,2.1,2.6,3.2,1.1,1.6,0.3,0.2,2.2,2.2,9.1,008985,"BOLMARO, LEANDRO",24,https://media-cdn.incrowdsports.com/ea51e519-2f07-44bf-ae25-3f3f825ba0c8.png,MUN;MIL,BAY;EA7,FC Bayern Munich;EA7 Emporio Armani Milan,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png
100,104.0,66.0,22.08301282051282,6.6,1.7,3.0,56.4%,0.8,2.2,37.4%,0.8,1.3,61.7%,1.2,3.3,4.4,1.5,0.8,1.0,0.4,0.1,2.8,2.2,9.1,002849,"MELLI, NICOLO",33,https://media-cdn.incrowdsports.com/99de0949-0898-4903-9f69-a6ed15e45a55.png,MIL;ULK,EA7;FBB,EA7 Emporio Armani Milan;Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
101,101.0,34.0,18.435808580858087,8.8,3.0,5.0,60.6%,0.4,1.3,33.1%,1.4,1.8,78.1%,1.6,1.8,3.5,0.8,0.4,1.0,0.6,0.2,2.1,1.7,9.1,011219,"SORKIN, ROMAN",28,https://media-cdn.incrowdsports.com/6d000710-a608-4093-8a24-3de224d00ca3.png,TEL,MTA,Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
102,112.0,99.0,24.696875000000002,7.5,1.6,3.1,52%,1.1,2.7,41.5%,1.0,1.4,66.5%,0.9,2.8,3.7,2.2,0.8,1.4,0.1,0.3,1.9,1.9,9.1,004866,"KALINIC, NIKOLA",33,https://media-cdn.incrowdsports.com/3aba038c-6bc8-48fa-b79b-77c42bb3f341.png,BAR;RED,BAR;CZV,FC Barcelona;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
103,55.0,34.0,17.944545454545455,5.6,1.9,3.5,53.6%,0.3,1.0,28.6%,1.0,1.5,64.7%,1.3,2.9,4.3,3.1,0.7,1.7,0.1,0.3,2.1,2.3,9.3,006589,"SIKMA, LUKE",34,https://media-cdn.incrowdsports.com/ae703049-980c-4ddc-8c4f-f920ee5e7710.png,BER;OLY,BER;OLY,ALBA Berlin;Olympiacos Piraeus,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
104,99.0,63.0,24.49090909090909,7.4,1.1,2.2,49.5%,1.5,3.9,38.5%,0.7,0.9,77.6%,1.0,2.6,3.6,3.1,1.0,1.1,0.1,0.2,2.3,1.4,9.3,010391,"WEILER-BABB, NICK",29,https://media-cdn.incrowdsports.com/75f0d7e3-ca21-49db-8c77-f6e5ac98c2b5.png,MUN,BAY,FC Bayern Munich,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
105,109.0,93.0,16.96834862385321,8.0,2.8,4.6,61.6%,0.4,1.1,35%,1.2,2.0,61.5%,1.1,2.3,3.4,0.9,0.4,1.0,0.2,0.2,1.9,2.6,9.4,LCZ,"MOTIEJUNAS, DONATAS",34,https://media-cdn.incrowdsports.com/39083acc-1aae-4898-b1e0-0ec50c84f03e.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
106,117.0,47.0,18.497578347578347,8.7,1.7,3.1,55.2%,1.3,2.6,50.2%,1.4,1.5,91.4%,0.9,2.4,3.3,0.9,0.4,0.8,0.1,0.3,1.8,1.6,9.4,008829,"PETERS, ALEC",29,https://media-cdn.incrowdsports.com/415ba270-d601-4231-b0c8-e5a66d318117.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
107,90.0,81.0,23.658703703703704,7.0,2.1,4.1,51.2%,0.8,2.5,32.7%,0.4,0.8,44%,0.5,3.3,3.8,4.7,1.0,1.9,0.1,0.3,2.2,1.3,9.4,001932,"CALATHES, NICK",35,https://media-cdn.incrowdsports.com/b3944598-7108-4b0a-a4e7-f8a628b8fbff.png,ULK;MCO,FBB;ASM,Fenerbahce Beko Istanbul;AS Monaco,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png;https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
108,102.0,57.0,22.6140522875817,8.4,1.9,3.5,55.1%,1.0,3.2,32.4%,1.4,1.8,79.7%,1.1,2.8,3.9,1.1,0.8,0.6,0.2,0.3,1.7,1.7,9.5,006436,"GIEDRAITIS, ROKAS",32,https://media-cdn.incrowdsports.com/514eb8b6-1987-43f8-b24b-748065632795.png,BAS;RED,BKN;CZV,Baskonia Vitoria-Gasteiz;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
109,77.0,48.0,22.075108225108224,8.6,2.4,4.5,54.5%,0.9,2.3,37.7%,1.2,1.6,72.6%,1.4,3.2,4.5,0.8,0.6,0.8,0.2,0.2,1.9,1.5,9.5,007866,"MITOGLOU, KONSTANTINOS",28,https://media-cdn.incrowdsports.com/5c5b1aaf-6cd7-4d7c-bc81-5a2ca5391123.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
110,94.0,45.0,22.32677304964539,9.9,2.0,3.7,55.3%,1.7,3.8,44.5%,0.8,0.9,86.2%,0.3,1.6,1.9,2.0,0.8,0.8,0.5,0.1,1.9,1.1,9.6,006590,"BEAUBOIS, RODRIGUE",36,https://media-cdn.incrowdsports.com/d9946f3a-20ae-414f-a62f-0d85dbb5bb07.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
111,107.0,101.0,24.401869158878505,6.7,1.4,2.9,50.7%,1.0,3.2,31.9%,0.8,1.0,78.1%,0.6,2.2,2.7,5.1,1.5,1.8,0.1,0.1,2.5,1.8,9.7,008855,"WALKUP, THOMAS",32,https://media-cdn.incrowdsports.com/fdef274c-1494-4249-bbf0-304fe8bb7f65.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
112,84.0,13.0,18.051388888888887,8.7,3.3,5.7,58.5%,0.1,0.4,28.1%,1.8,2.7,65.7%,1.7,1.8,3.5,0.9,0.7,1.1,0.3,0.5,2.1,2.8,9.7,011214,"RIVERO, JASIEL",31,https://media-cdn.incrowdsports.com/c82cce72-9c65-453a-bd47-efe9c757dad5.png,PAM;TEL,VBC;MTA,Valencia Basket;Maccabi Rapyd Tel Aviv,https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
113,103.0,63.0,22.397896440129447,13.3,2.8,5.6,49.4%,1.9,5.7,34.4%,2.0,2.2,90.2%,0.4,1.4,1.8,2.1,0.8,1.7,0.1,0.6,1.9,2.9,10.0,011987,"EDWARDS, CARSEN",26,https://media-cdn.incrowdsports.com/06c34b65-ca83-4e3e-8eda-b6c708dbccaf.png,ULK;MUN,FBB;BAY,Fenerbahce Beko Istanbul;FC Bayern Munich,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
114,87.0,30.0,17.340613026819923,7.7,3.0,4.8,62.1%,0.0,0.0,50%,1.7,2.4,68.2%,1.7,2.5,4.2,1.6,0.4,1.2,0.2,0.4,2.3,2.5,10.1,002553,"MITROVIC, LUKA",31,https://media-cdn.incrowdsports.com/a68d0c8a-9eb6-4474-962c-16864ab255db.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
115,63.0,51.0,25.007407407407406,11.9,2.3,4.5,52.1%,2.0,4.8,41.1%,1.3,1.3,92.9%,0.7,2.4,3.1,2.2,0.8,1.7,0.2,0.5,2.1,1.3,10.2,012720,"BROWN, STERLING",29,https://media-cdn.incrowdsports.com/480c3017-7a86-42e5-a480-bfbde5207644.png,BER;PAR,BER;PAR,ALBA Berlin;Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/ccc34858-22b0-47dc-904c-9940b0a16ff3.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
116,105.0,85.0,26.237301587301587,8.2,1.9,3.8,49.4%,0.7,2.0,36%,2.2,2.6,84.1%,1.2,2.2,3.4,2.4,0.7,1.4,0.1,0.2,2.4,3.2,10.3,002329,"ULANOVAS, EDGARAS",32,https://media-cdn.incrowdsports.com/474ff5fa-5ca2-47af-b70e-ac3960884a01.png,ZAL,ZAL,Zalgiris Kaunas,https://media-cdn.incrowdsports.com/0aa09358-3847-4c4e-b228-3582ee4e536d.png
117,60.0,7.0,16.176944444444445,8.2,3.4,4.8,70.5%,0.0,0.0,0%,1.4,2.2,65.4%,1.9,2.2,4.0,0.5,0.4,1.0,1.0,0.3,2.4,2.0,10.3,012788,"OTURU, DAN",25,https://media-cdn.incrowdsports.com/93f25258-b999-4a4f-943c-09dc8a64d000.png,IST,EFS,Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
118,94.0,74.0,16.935460992907803,7.6,3.1,4.7,65.8%,0.0,0.0,0%,1.4,2.2,65.4%,2.1,3.4,5.4,0.2,0.2,1.0,0.4,0.2,2.3,2.3,10.3,006568,"FALL, YOUSSOUPHA",29,https://media-cdn.incrowdsports.com/f3205fbf-bef5-4b8a-9ea3-402b4a378331.png,ASV;BAR,ASV;BAR,LDLC ASVEL Villeurbanne;FC Barcelona,https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png;https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
119,73.0,57.0,19.171917808219177,7.3,3.0,5.1,59.5%,0.0,0.0,0%,1.3,2.1,62.3%,1.5,2.3,3.8,1.3,0.7,0.6,0.3,0.5,1.7,2.5,10.4,004603,"KOTSAR, MAIK",27,https://media-cdn.incrowdsports.com/e89ad524-3cb3-43fa-991e-dfa5c5068d19.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
120,67.0,18.0,21.10771144278607,9.5,2.3,3.5,65%,1.3,3.8,33.7%,1.1,1.6,70%,1.3,2.9,4.2,1.6,0.6,1.1,0.9,0.2,2.7,2.0,10.5,010444,"COSTELLO, MATTHEW",30,https://media-cdn.incrowdsports.com/cca68c8b-f1c3-4502-bb2f-f84e76c4a6ee.png,BAS,BKN,Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
121,92.0,68.0,26.00289855072464,10.4,1.6,4.0,40.6%,1.7,5.0,34.2%,2.1,2.5,86.3%,0.2,1.5,1.8,4.2,1.3,1.8,0.0,0.4,1.8,2.8,10.6,011225,"LEE, PARIS",29,https://media-cdn.incrowdsports.com/05e68cf9-0a9c-4f03-a465-b109bea28982.png,PAN;ASV,PAO;ASV,Panathinaikos AKTOR Athens;LDLC ASVEL Villeurbanne,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png;https://media-cdn.incrowdsports.com/e33c6d1a-95ca-4dbc-b8cb-0201812104cc.png
122,89.0,60.0,23.073033707865168,10.8,2.0,4.1,49.2%,1.4,3.9,36.5%,2.5,2.8,89.9%,0.4,2.2,2.7,2.2,0.9,1.1,0.1,0.2,2.8,3.0,10.6,009754,"LOYD, JORDAN",31,https://media-cdn.incrowdsports.com/215f2623-efe0-44f4-b8b1-e4d466ae2d19.png,MCO;TEL,ASM;MTA,AS Monaco;Maccabi Rapyd Tel Aviv,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png
123,69.0,32.0,24.86256038647343,10.6,2.4,4.1,58.1%,1.4,3.3,41.8%,1.8,2.0,87.7%,0.6,2.0,2.6,2.1,0.6,1.3,0.1,0.2,1.7,1.7,10.7,007400,"NUNNALLY, JAMES",33,https://media-cdn.incrowdsports.com/e0743b50-f31d-4f3a-95a9-2c96603f4c5e.png,PAR,PAR,Partizan Mozzart Bet Belgrade,https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
124,84.0,64.0,23.20297619047619,9.5,2.7,4.8,56.6%,0.8,2.6,28.9%,1.9,2.3,79.2%,0.8,2.7,3.5,2.9,0.8,1.7,0.3,0.1,2.6,2.6,10.8,009549,"CORDINIER, ISAIA",28,https://media-cdn.incrowdsports.com/e3fac696-389b-4586-8dac-0ecf02251464.png,VIR,VIR,Virtus Bologna,https://media-cdn.cortextech.io/1362801d-dd09-4fd0-932d-ead56063ab77.png
125,82.0,66.0,27.226016260162602,8.6,1.7,3.3,52.2%,1.2,2.8,42.3%,1.6,1.8,85.4%,0.4,1.8,2.2,3.3,1.2,0.9,0.1,0.1,2.2,2.1,10.8,011204,"GRANT, JERIAN",32,https://media-cdn.incrowdsports.com/3011c0c9-43b3-48ac-8277-e4f8f59b6c08.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
126,57.0,28.0,18.396198830409354,9.4,3.2,5.2,62.9%,0.6,1.6,40.7%,0.9,1.3,69.7%,1.7,3.3,5.0,0.9,0.3,1.4,0.9,0.2,2.4,1.6,10.8,003583,"IBAKA, SERGE",35,https://media-cdn.incrowdsports.com/748b5640-038f-4608-90f1-2bdf439b3f4c.png,MUN;MAD,BAY;RMB,FC Bayern Munich;Real Madrid,https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png;https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
127,84.0,30.0,20.498412698412697,12.3,2.5,4.8,51.7%,1.8,4.9,35.5%,2.1,2.5,85.2%,0.3,1.2,1.5,2.8,0.6,1.6,0.1,0.4,1.8,3.2,10.9,000848,"NEDOVIC, NEMANJA",33,https://media-cdn.incrowdsports.com/8c0414fc-8bc0-49ad-b14b-31c1db32e9d0.png,RED,CZV,Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
128,87.0,68.0,24.497892720306513,10.0,3.0,5.4,56.1%,0.7,2.1,35.1%,1.7,2.1,80.2%,1.6,2.9,4.5,1.3,0.5,1.3,0.3,0.2,2.4,2.5,11.0,007056,"BOOKER, DEVIN",33,https://media-cdn.incrowdsports.com/603a8758-e88a-4d71-935e-c73e1201ec7c.png,ULK;MUN,FBB;BAY,Fenerbahce Beko Istanbul;FC Bayern Munich,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
129,77.0,58.0,25.62965367965368,12.2,3.0,5.5,53.6%,1.6,4.3,38.2%,1.4,1.8,77.9%,1.0,3.1,4.1,1.2,0.7,1.3,0.3,0.2,1.9,1.6,11.0,012745,"PARKER, JABARI",29,https://media-cdn.incrowdsports.com/0b469685-9de3-4a1f-b7bb-ffe75d1a9163.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
130,71.0,34.0,22.554694835680753,7.5,1.5,2.8,55.3%,1.1,3.0,37.4%,1.0,1.5,67.9%,1.3,4.1,5.5,1.0,0.8,0.7,0.3,0.2,1.2,1.8,11.1,012712,"HERNANGOMEZ, JUANCHO",29,https://media-cdn.incrowdsports.com/cdf4d0c7-5fa8-4d47-9453-723b07acc3c7.png,PAN,PAO,Panathinaikos AKTOR Athens,https://media-cdn.incrowdsports.com/e3dff28a-9ec6-4faf-9d96-ecbc68f75780.png
131,114.0,106.0,24.39327485380117,7.1,1.7,3.3,51.6%,0.9,2.2,39.8%,1.1,1.4,74.8%,0.8,3.0,3.8,4.5,0.9,1.6,0.1,0.1,2.3,2.1,11.2,002939,"SATORANSKY, TOMAS",33,https://media-cdn.incrowdsports.com/c4c76984-2a5b-458e-b9fa-6b7969bb5bf7.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
132,86.0,48.0,19.45949612403101,7.6,2.8,4.3,65.1%,0.2,0.5,35.9%,1.5,1.9,75.9%,2.1,3.2,5.3,0.6,0.6,1.0,0.6,0.2,2.0,2.1,11.3,009035,"BOLOMBOY, JOEL",30,https://media-cdn.incrowdsports.com/3a4cfafe-0f2b-451f-964c-cacb9f51bc2b.png,OLY;RED,OLY;CZV,Olympiacos Piraeus;Crvena Zvezda Meridianbet Belgrade,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png;https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png
133,118.0,106.0,24.36638418079096,10.0,2.6,4.8,54.5%,1.1,3.0,37.5%,1.4,1.8,76.3%,1.4,3.4,4.8,0.6,1.1,0.7,0.4,0.2,2.0,1.8,11.3,009783,"COLSON, BONZIE",28,https://media-cdn.incrowdsports.com/8ac181cc-9967-4cd4-839e-7bc6b4bfcb4a.png,TEL;ULK,MTA;FBB,Maccabi Rapyd Tel Aviv;Fenerbahce Beko Istanbul,https://media-cdn.incrowdsports.com/5c55ef14-29df-4328-bd52-a7a64c432350.png;https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
134,111.0,105.0,20.734384384384388,6.8,2.9,3.9,74.8%,0.0,0.0,0%,1.0,2.1,46.2%,1.5,2.7,4.2,2.1,0.4,1.2,0.9,0.2,2.1,2.6,11.4,008811,"FALL, MOUSTAPHA",32,https://media-cdn.incrowdsports.com/691e5b14-6518-4067-8343-013b90f2fd3f.png,OLY,OLY,Olympiacos Piraeus,https://media-cdn.incrowdsports.com/789423ac-3cdf-4b89-b11c-b458aa5f59a6.png
135,111.0,39.0,22.474324324324325,10.8,2.0,3.5,57.9%,1.4,3.8,37.7%,2.4,2.7,86.8%,0.5,2.2,2.7,2.9,0.8,1.8,0.0,0.3,2.4,2.9,11.4,004004,"GUDURIC, MARKO",29,https://media-cdn.incrowdsports.com/b3bbf0b0-eb5a-4986-8231-a1433ff07508.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
136,67.0,41.0,23.964179104477612,12.1,1.3,2.9,45.9%,2.6,6.8,38.6%,1.5,1.9,82.4%,0.4,1.6,2.0,3.0,1.0,1.5,0.0,0.2,1.8,2.7,11.4,006661,"WILBEKIN, SCOTTIE",31,https://media-cdn.incrowdsports.com/dfcc2d01-1bfe-465a-81dd-f51457ff4287.png,ULK,FBB,Fenerbahce Beko Istanbul,https://media-cdn.cortextech.io/3b7f020e-5b39-49a1-b4b2-efea918edab7.png
137,94.0,48.0,19.68882978723404,10.6,3.4,6.4,53.6%,0.6,1.4,40.3%,2.1,3.0,70.1%,1.0,2.6,3.5,1.8,0.8,1.7,0.4,0.3,2.5,3.4,11.4,007870,"DAVIES, BRANDON",33,https://media-cdn.incrowdsports.com/81408ad9-aed4-4316-8d83-7f2f4eada6cf.png,MIL;PAM;PAR,EA7;VBC;PAR,EA7 Emporio Armani Milan;Valencia Basket;Partizan Mozzart Bet Belgrade,https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.cortextech.io/d88f3c71-1519-4b19-8cfb-99e26a4c008e.png;https://media-cdn.incrowdsports.com/2681304e-77dd-4331-88b1-683078c0fb49.png
138,113.0,24.0,17.81165191740413,7.0,2.7,3.8,72.8%,0.0,0.0,0%,1.5,2.2,67.7%,1.8,3.0,4.8,0.6,0.5,0.5,0.8,0.2,1.9,2.1,11.5,011196,"HALL, DONTA",27,https://media-cdn.incrowdsports.com/6010eeec-accb-4644-8b7c-a9fd981dad19.png,MCO;BAS,ASM;BKN,AS Monaco;Baskonia Vitoria-Gasteiz,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png;https://media-cdn.incrowdsports.com/e324a6af-2a72-443e-9813-8bf2d364ddab.png
139,76.0,65.0,23.192982456140353,11.2,1.5,2.9,52.5%,2.1,5.2,40.7%,1.8,2.2,82%,0.6,1.5,2.1,4.7,0.6,2.2,0.0,0.2,2.5,2.8,11.5,006435,"LAPROVITTOLA, NICOLAS",34,https://media-cdn.incrowdsports.com/4d4c3cab-382d-4c79-a6dd-8994acdd821e.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
140,87.0,53.0,23.629310344827587,9.8,3.0,4.7,64.4%,0.6,1.7,36.4%,1.9,2.3,80.3%,1.0,3.0,4.0,1.5,0.5,1.1,0.1,0.3,1.9,2.2,11.6,009005,"DECK, GABRIEL",29,https://media-cdn.incrowdsports.com/67bcca4b-c111-46c5-ab33-5776f7866d53.png,MAD,RMB,Real Madrid,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png
141,114.0,58.0,26.04078947368421,10.9,3.2,5.7,55.6%,0.9,2.4,36.9%,1.9,2.6,73%,1.4,2.8,4.1,1.8,1.1,1.2,0.3,0.3,2.9,2.6,11.7,011226,"DIALLO, ALPHA",27,https://media-cdn.incrowdsports.com/b80081ad-c850-47c6-9b59-132e98bbaf5b.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
142,73.0,36.0,22.23607305936073,11.1,1.6,3.3,49.2%,1.7,4.7,36.9%,2.7,3.0,89.2%,0.5,1.7,2.1,3.4,1.1,2.1,0.0,0.3,1.9,3.1,11.7,011224,"NAPIER, SHABAZZ",33,https://media-cdn.incrowdsports.com/94995977-a6a1-4a20-8926-04c11757b6f1.png,RED;MIL;MUN,CZV;EA7;BAY,Crvena Zvezda Meridianbet Belgrade;EA7 Emporio Armani Milan;FC Bayern Munich,https://media-cdn.incrowdsports.com/d2eef4a8-62df-4fdd-9076-276004268515.png;https://media-cdn.cortextech.io/9512ee73-a0f1-4647-a01e-3c2938aba6b8.png;https://media-cdn.incrowdsports.com/817b0e58-d595-4b09-ab0b-1e7cc26249ff.png
143,72.0,10.0,16.047453703703706,9.7,3.6,6.0,60%,0.1,0.2,33.3%,2.3,3.3,69.5%,1.7,2.8,4.5,0.5,0.5,1.3,0.3,0.2,1.8,3.3,11.8,003196,"HERNANGOMEZ, WILLY",30,https://media-cdn.incrowdsports.com/a2cfd3c3-b886-48ab-a783-67513f66faf1.png,BAR,BAR,FC Barcelona,https://media-cdn.incrowdsports.com/35dfa503-e417-481f-963a-bdf6f013763e.png
144,113.0,18.0,25.360029498525073,12.0,2.7,5.4,50.7%,1.2,3.6,33.8%,2.9,3.5,84.7%,0.2,2.0,2.2,3.6,0.9,1.9,0.1,0.3,2.3,2.9,11.8,011212,"OKOBO, ELIE",27,https://media-cdn.incrowdsports.com/2383a124-8ef4-4332-80e6-2205022f82e9.png,MCO,ASM,AS Monaco,https://media-cdn.incrowdsports.com/89ed276a-2ba3-413f-8ea2-b3be209ca129.png
145,108.0,41.0,18.340123456790124,8.3,3.3,5.0,65.4%,0.0,0.1,26.7%,1.6,2.3,71%,1.9,2.9,4.8,0.8,0.4,0.9,1.2,0.2,2.2,2.0,11.9,004887,"POIRIER, VINCENT",31,https://media-cdn.incrowdsports.com/d24532c7-b1b3-42b5-b5e9-232d495fce34.png,MAD;IST,RMB;EFS,Real Madrid;Anadolu Efes Istanbul,https://media-cdn.incrowdsports.com/1a3e1404-4f6f-4ede-9d8b-30eee7cb51b4.png;https://media-cdn.incrowdsports.com/8ea8cec7-d8f7-45f4-a956-d976b5867610.png
